distancia_km,peso_carga_kg,es_refrigerado,es_material_peligroso,antiguedad_camion_anios,numero_paradas,costo_total_transporte
494.4180415596864,9573.198820938813,1,0,11.753038477654226,5,1397.19
489.1582908269834,12845.13476911789,0,0,5.572834875847752,4,1014.34
450.76701849636913,16800.315825707446,0,0,9.809979078308,2,980.93
414.811929993728,10032.39020997518,0,0,6.0934102434134525,2,809.33
237.69438869243785,4493.789175832504,0,0,5.950080373248289,3,544.51
386.90320158519614,14478.845783864545,0,0,11.165081918145333,3,943.17
398.59282252098456,9458.550444697483,0,0,10.679590424960178,2,864.34
329.6584096167572,7241.333363638555,0,0,9.429605582255693,1,720.73
425.80714325009865,9502.618441147104,0,0,3.5550690398014093,3,818.42
510.6076285221808,11261.898569376603,0,0,6.5401009886872865,1,918.59
732.9278851815795,9581.021341847149,0,0,2.68676679966822,3,1190.95
476.18667192477585,3177.735771603724,0,0,5.327000376558477,1,836.12
488.6325586084147,15588.264787548529,0,0,5.810556789117488,3,1130.56
438.83311263507494,17099.50016511489,0,0,9.97968048203197,4,998.38
162.18431770514377,14606.087965358023,1,0,10.752340383899917,6,907.1
446.02291868261744,7449.2573183007335,0,0,4.975440748757734,2,828.83
459.034531491154,11194.033864209929,0,0,0.21245334087884649,3,893.22
819.4863168727929,11973.914739082167,0,0,10.341286077472255,2,1486.35
421.14585528283163,14395.17755824764,1,0,2.0913441420163283,1,971.54
495.2321013500419,14673.361954872324,1,0,7.462583566684723,3,1356.93
444.7932345442135,9063.304804886016,0,0,0.2996508052095743,2,726.97
274.69829435707015,12327.982225654241,0,0,4.794077703126771,2,599.27
621.4234221772531,13829.121618460964,1,0,11.831523625384197,1,1500.54
562.7899549030161,17823.289288587068,0,0,1.2083232132456372,2,1096.73
568.654792056457,14818.026159298892,0,0,5.084317823995708,3,1133.7
313.59188178078915,15156.226749502075,0,0,3.685799402279426,3,815.96
660.4191466404149,12335.306511717445,0,0,10.861057480659172,2,1334.19
239.72234058115788,17641.836580814015,0,0,10.432081294888262,2,756.91
538.0285640700406,13639.05118383799,0,0,2.852385123674746,1,973.05
778.5683438714968,8555.648359305718,0,0,0.974253444605174,2,1158.72
301.41955123039673,17613.479880500763,1,0,7.52566072873341,3,1044.89
365.05534055958424,14791.61309015611,0,0,4.036424542604517,2,768.89
464.9477047631462,10227.823915486071,1,0,8.065012687272757,3,1207.09
374.47865188257015,10082.028130403027,0,0,0.3854370728137737,3,784.38
217.4004853400801,13186.302180563047,0,0,1.600790822129873,3,559.13
460.2844462209041,13852.73918107034,0,0,8.23646679327172,2,1057.65
290.65444294108426,12789.169062524827,1,0,2.548447863629973,1,828.59
521.0388645952772,13245.23469377154,0,0,10.291052109148819,4,1165.85
312.0863648649295,18799.829498305524,0,0,0.7030906525216252,6,781.46
682.4901607526309,16286.172608939542,1,0,2.5857837934268955,1,1439.48
332.51200614956446,12762.542365060097,0,0,11.982722981820825,1,826.15
401.69077256914863,15765.242323069933,1,0,5.196913231041512,2,1168.42
572.0275826054504,7869.904385889842,0,0,8.435587962535722,3,1040.07
265.3703525349067,13591.708199787236,1,0,2.191956586284164,2,902.61
484.1189901906194,19237.22539893244,0,0,7.318424819826452,3,1165.83
646.0714131423642,11127.816418430504,0,0,8.713272820433023,5,1244.69
208.87751481581586,8609.46428552366,0,0,3.7737196303981264,2,513.78
477.69507877984563,9391.644445627757,0,0,9.946765343710533,2,1089.96
488.98241913726355,7641.467850630446,0,0,7.241010941667399,3,873.09
567.2734307665966,8860.952367489186,0,0,4.669476115380363,3,1045.71
264.45739336828774,10517.967605639884,0,0,6.691708720117903,3,654.26
251.93150803735855,6377.731923285432,0,0,6.921130169231091,2,595.34
528.2912348425347,12062.473335798411,0,0,1.9864235123263922,3,1037.61
494.5477009849779,15609.108695146588,0,0,4.832788438403593,1,968.11
487.57392755188147,8368.975279412318,1,0,4.121167056233917,1,1132.45
501.96723142454636,18077.135694567074,0,0,4.810832670949512,4,1223.44
347.9962917632264,14043.16835411038,0,0,9.133327061823096,6,955.45
484.83805457415053,16122.322342496229,0,0,5.790460889600071,3,1089.06
493.9608709948022,9368.661784591452,0,0,11.283793838871173,1,955.53
342.84728729604484,15418.100908266462,0,0,3.5241169603012343,4,842.47
729.8661766717134,7632.264398418748,0,0,4.988442939419148,1,1160.28
521.0749381367681,15560.990003346034,0,0,9.443481725748498,1,1145.18
271.3044754196027,12687.357359174124,1,0,6.552295119849003,1,895.03
548.4830412950745,14213.004879939135,0,0,6.564337757093373,2,1086.86
303.7977494659018,7297.621577500593,0,0,0.6400819560622022,4,707.41
568.0626905613678,8419.720630893582,0,1,4.78319595262147,3,1520.54
623.7893368511106,14388.912873013538,0,0,3.24880478906079,1,1147.63
326.8976522472434,8206.607983103197,0,0,11.992021473973384,1,700.18
594.5064193866483,13852.825168396492,0,0,3.7002608475877232,1,1037.48
511.91713904047475,6531.448774159017,0,0,10.613958417526362,1,908.47
573.3090239991735,15392.696850666673,0,0,8.11480482048573,2,1223.56
734.5189473980921,7069.906740925963,0,0,4.090996910305085,5,1186.77
413.1917825995694,14209.199750718093,0,0,6.5224125404894835,2,941.82
336.93957534637656,14502.523734584003,1,0,10.086430559390326,5,1079.9
316.5728355561715,9212.9127262817,0,0,10.600419576370943,1,754.7
327.62845725518423,14328.106268338908,1,0,1.9247265000737426,1,906.69
438.4347435878844,13041.769053334225,1,0,4.074877694498035,4,1232.85
501.1727962224966,9844.632575229047,0,0,4.02267816256286,6,1070.44
491.50361989950284,7965.781263695168,0,0,0.5045375529113363,2,888.71
574.0774873554036,4149.497233309684,0,0,7.178853118222758,1,1014.2
451.95028378168604,13398.600189198774,1,0,10.257840635906255,3,1276.25
668.0301115735975,5740.788914551779,0,0,4.578892653906213,3,1040.69
410.30147501430656,12381.376797765233,0,0,8.880431339810125,2,854.77
858.0253749884428,10946.207135671004,0,0,7.532404963208879,3,1401.86
543.850102164751,14716.571101752783,1,0,4.50778482591601,2,1279.44
321.4263665375576,10791.818002040543,0,0,1.692717593907565,2,671.26
289.36612529083317,10682.208854611634,1,0,8.511886233311607,1,816.63
522.3708622864777,14927.482817153183,0,0,10.254782027294885,1,1101.49
416.4805822011224,13340.23211633647,0,0,8.230253908817902,3,972.95
557.1000741138138,13264.623828731113,0,0,0.21454180841781678,5,1031.22
520.9856436860317,13877.070359234105,0,0,2.594794732691895,2,923.09
439.0756631014691,5857.711507171577,0,0,0.8337598186023829,3,748.18
322.98094228973923,15027.154719947928,0,0,6.844633194914721,2,758.82
222.7729162971203,14449.87517605441,1,0,9.077732146084948,1,802.72
383.02275718994684,7933.267485694011,0,0,1.3269502448239132,1,737.45
578.4598191485209,11023.678105303195,1,0,10.060053847120622,4,1451.83
482.1140616195306,11842.770849489476,0,1,6.666107740745798,3,1480.3
263.1391831932018,11462.012862393069,1,0,8.279628145700698,2,909.63
475.9771388776773,13335.439866274139,0,0,11.656822183303754,1,1008.69
507.79760695932555,17725.467127324733,1,0,1.0041718589723678,3,1240.84
317.42138456983,16327.066910691316,1,0,10.81468827573347,1,1047.1
473.0587658918292,6751.123226274375,0,0,1.5132323518489117,1,823.36
458.7313077669,14488.279961224194,0,0,4.715505679640187,2,920.42
278.55445532540654,17315.733278141637,0,0,10.217264355973372,3,896.0
503.6681040522425,13547.234082756811,0,0,10.875050840854419,3,1179.56
534.1176789552352,16363.921700743867,1,0,6.076460082541744,1,1317.42
612.4576864762915,20049.08178280306,0,0,7.129255659305102,2,1256.69
608.0703078052354,16094.838184427925,0,0,8.497768015182686,1,1255.28
243.34959480643633,12997.234382566916,0,0,9.99310402143257,1,676.89
309.3262440127316,16180.353896339013,1,0,1.458134034451994,5,973.12
527.255290081299,12579.551332387564,1,1,9.720831698750732,2,1770.32
527.0678926368313,12095.612173139822,0,0,5.775313806139401,1,985.18
527.2571529459071,10594.34305714507,0,0,5.407481101298028,1,879.4
1000.0,18253.653435328433,0,0,5.086797023963979,1,1742.11
535.633576603975,8726.285336231995,0,0,6.110539022952511,1,925.38
620.3348460270898,18129.470898712465,0,0,11.340606640735242,2,1219.02
593.1002645239803,13999.456494961485,0,1,6.578445273505819,4,1684.22
547.7086876958697,6402.775300792234,0,0,11.438130459157671,2,999.98
402.7096133039482,13470.597171965686,0,0,2.163481567387687,1,876.57
563.8453830739901,3599.8939693935044,0,0,8.689631745991598,1,912.01
334.0762178193642,14502.032067324144,0,0,9.746874463304966,3,818.84
414.47720898899865,15540.925931955964,0,0,8.149545976018343,1,958.1
377.19546782563447,9630.576177391786,0,0,7.2830673627184845,2,758.33
462.2811209079484,12494.190783822329,0,1,6.777753373034187,2,1306.63
797.1987850010263,19816.629735001145,0,0,10.331165790944352,2,1648.78
169.91022111123777,9977.013182952252,0,0,9.859759165974001,2,481.1
552.939028556177,7764.369651773598,0,0,1.4674646541671943,3,856.49
208.09261932155226,17926.653609850393,1,0,10.183051884370538,7,1116.3
379.21022013158495,19850.34876212318,0,0,4.96882343328531,7,1086.56
613.3425895451049,12014.78268739139,0,0,3.0443619599497294,6,1161.85
459.6420028643194,16045.852141633426,0,0,10.437222816167111,2,1067.9
288.3382833106041,17365.903662123525,0,0,5.1842975956048996,3,824.86
342.70444361100476,9030.063069846463,0,0,9.7003762821218,1,786.13
551.9396623402014,10058.776658528526,0,0,3.160843343470134,5,1004.98
340.4450052424295,16923.49805261894,0,0,0.04715185706661362,2,781.37
482.4687884372962,18740.05711483404,0,0,5.9455103148353325,2,1042.94
456.83577598557207,14251.52344069742,0,0,1.2027390797146111,3,897.06
352.25994785912746,8480.742585991782,0,0,9.052511466298917,2,766.57
771.5916133987989,19948.244446797766,0,0,3.3129016328329244,2,1409.29
545.0878533477016,9876.116408752143,0,0,5.323747759241744,1,1004.77
146.22861200135895,10659.448875314192,0,0,1.044402781098651,2,467.77
477.96814721541415,13369.351337958486,1,0,3.439910981367032,3,1127.62
350.73203028474177,18216.641682859095,0,0,9.377882919102863,1,840.8
577.8650002194336,15415.903906208894,0,0,1.8190549428278335,3,1066.65
331.1218892350949,13659.462001447642,1,0,7.765914733523489,4,1140.65
432.78953377996515,13853.154120472425,0,0,11.009110233654013,4,1005.68
525.7480918470685,12174.058674573864,0,0,8.158041117092644,2,1043.99
579.8632791255183,14232.558058074024,0,0,9.732260271506721,4,1219.23
269.95553894163356,1881.7596892227884,1,0,1.3076595516469895,3,580.64
399.8248146238577,10813.570163720808,1,0,3.0087819120246535,1,975.14
378.7582033258566,12965.287739667125,0,0,10.734466226887093,2,969.09
352.00061511394324,7395.9436655219715,0,0,8.581267363417071,3,781.25
714.8181360421645,13545.29327124624,0,0,7.674645916527734,4,1341.31
510.7472566441433,11182.115116055515,0,0,7.9652008334604005,3,1175.61
260.86740684974325,19021.90279326196,0,0,4.970406651655721,2,766.75
587.6792920582164,18292.078900859426,0,1,0.5346795794118386,1,1551.54
768.3234295518951,10136.777723527348,0,0,9.413298504848749,3,1481.26
604.869789082672,11396.649153733219,0,0,8.144558834584245,5,1202.56
222.094505106898,11704.209737566429,0,0,5.673653569352696,1,656.06
377.3648890700623,10193.36209536151,0,0,10.79711538441909,3,828.81
640.0366723779935,12780.099936112507,0,0,4.033915979821186,2,1212.71
343.8495801571829,8966.87172444964,1,0,3.531860930774831,1,853.49
516.5729142219343,7477.538660249895,0,0,10.473555900953315,5,1135.42
566.1951080144005,14490.844895601074,0,0,9.563851857107826,1,1247.99
310.96042926328755,14518.118336887244,0,0,6.179757727780137,3,738.51
441.07119659073,8782.736961360031,0,0,1.5688168734941996,3,872.12
50.0,15581.421723050398,1,0,2.5808576575806295,3,469.13
296.3418537998565,9473.689083338675,0,0,7.87473588490568,3,656.62
412.114777291026,13012.660952151924,0,0,4.62049485408494,4,867.92
262.8325227052726,15281.376050449824,0,0,10.037678299991654,1,764.17
694.8616955897453,11865.549741185148,0,0,11.39946011198645,2,1355.55
235.4787933059051,13818.963648564537,1,0,9.667643103299019,2,847.84
383.99332699545243,9934.281424449713,0,0,4.530545075946685,2,776.9
469.6110865929137,11214.133666287611,0,0,9.46423715077709,2,1009.28
666.1909933599173,11176.562276478639,0,0,4.217300081648201,3,1211.28
234.6206773230841,9013.686613839043,0,0,2.0052010531876068,1,565.18
624.4745628232439,11292.903347536872,1,0,0.40071845839028875,1,1383.16
451.53495915293803,5805.526804545013,0,0,4.628600553132241,3,815.71
302.7737023428074,10035.385011431581,1,0,10.842711644367382,2,879.24
519.3155211394906,10860.498026521316,0,0,2.867839053068118,4,1014.72
479.8589543360205,10975.28099001848,0,0,2.478157979157408,2,822.42
359.9674684261808,11034.010216516885,0,0,11.637849422892483,3,839.24
460.47031274850286,11752.943200559484,0,0,0.30004935420710543,5,958.5
392.20296047073595,13917.766072344255,0,0,9.429385804725051,2,910.76
467.0276017876872,15498.068296530091,0,0,3.856439468890444,1,872.51
549.319601178157,9400.939092606932,0,1,0.449855482435912,3,1283.46
687.9025224218028,7187.196578443422,0,0,11.013630482515003,5,1327.32
264.3276751759727,7831.822351027588,0,0,1.6757079625150033,2,608.01
769.9550061984401,10051.188315220292,0,0,6.621351404708345,2,1380.08
157.18683007162474,10592.314728733963,0,0,3.2886504891545734,3,504.2
427.2322357446625,8920.01573521017,0,0,0.7823136262162924,2,857.82
538.2475809726865,6815.533343000422,0,0,0.5990698279605491,3,877.45
492.1487801602549,10175.516690103246,1,0,1.3866803860360655,2,1096.24
356.59507202691094,12725.706480455885,0,1,0.8564041666725606,3,961.28
418.78166244640875,14380.117863342259,1,0,9.126697386239075,2,1166.57
376.0498598011751,9770.307787566715,0,0,5.8267944274011505,2,815.91
361.59528645836826,10348.008711426264,0,0,4.114705096187756,2,819.93
577.4403145531537,8293.206764610757,0,1,5.020426921584086,3,1421.56
503.5523228947571,11874.243318500894,0,0,11.14736082687148,2,1091.07
346.06356071090187,8606.285463236742,0,0,10.929021752857766,3,851.63
584.9399813149876,14292.5112529648,0,0,8.588117761470922,2,1182.85
496.09492813149143,4856.534032263556,0,0,10.616188529060253,3,831.48
571.929317825844,10561.48131019015,0,0,3.8357763310514974,2,1025.74
544.4443262885418,13204.429356766968,0,0,4.573311912099394,3,1096.92
325.6507483616891,12735.338065290018,1,0,7.364546182250736,1,892.04
365.97284397045456,22772.134655921986,0,0,7.48351136756717,5,1067.38
562.0940407684893,13399.20009827163,0,0,5.780398056148091,4,1074.72
541.5555398150198,7983.781612631959,0,0,4.807894181255439,3,844.93
446.8647609053778,11618.143011643708,0,0,11.83416373930434,1,1016.86
467.5991074963173,4895.014666134193,0,0,9.853483513412693,1,844.26
641.6497343682637,11677.601002812957,0,1,5.2197623746565425,2,1726.49
361.2642916746255,8667.775771996965,1,0,8.727509726874821,2,997.55
532.0646071755057,15661.561102240647,0,0,3.234740319029514,4,1065.43
419.6711021349159,9801.83890161786,0,0,1.2020319148479586,2,763.32
417.34781951591697,11532.936336819013,1,0,4.229172306632888,5,1155.49
614.8165277980785,9457.768634382386,1,0,4.83567360148073,6,1496.79
573.8124523482045,18955.405407413324,0,0,0.19844549472804962,2,1093.1
572.0264454000958,10715.028935528353,1,0,9.777504019630753,2,1447.02
645.8218210731493,19330.228173916807,0,0,4.310320828670179,4,1296.22
453.15057624491385,15256.607048473066,1,0,6.9650179893617645,4,1234.15
552.2929456942446,13928.266909341544,0,0,0.8875582472514716,4,1034.8
403.4599865109816,13474.932589270078,0,0,2.0999619450070077,3,852.46
498.6249528732663,13575.189192865006,0,0,10.67632470393072,3,1048.82
430.4785418448473,4289.30968261756,0,0,7.304250334593609,3,731.24
464.54939474890773,10884.466423396974,0,0,11.403408602045827,2,1018.87
539.2735538155371,15380.631884737286,0,0,11.985000412695804,2,1179.92
327.2668975149791,11804.411266103578,0,0,4.462321383997132,3,741.81
763.858091352819,6379.240612785699,0,0,3.5856367689992954,3,1195.52
299.0973927750447,11790.382197690122,0,0,10.300272661909162,2,832.48
267.8717080818402,18816.422065021965,0,0,11.98333712444945,4,973.45
623.7166310250102,16987.566862138876,0,0,7.555694810789488,4,1250.57
568.7494040944404,11751.983962535873,0,0,9.541688670138267,5,1180.57
543.6179725578232,15805.797108232346,1,1,9.380950305783294,2,1959.73
544.251826389642,10533.971918527794,0,0,4.264076498634564,4,1064.65
448.1629840729628,5184.513652693125,0,0,6.8912445630850465,2,805.22
315.4118442771253,8302.136047481783,0,0,9.996683295170563,4,706.71
461.37068372905895,18251.55507403279,0,0,8.257366515132667,2,1038.19
348.42574327318323,10904.027672682783,0,0,0.2539657677844591,2,659.04
596.2679600126627,11026.464082499928,0,0,4.040468026770402,3,1095.0
427.94139277467923,10800.647214900479,1,0,1.7337083591352642,3,1128.55
326.1754204811233,19616.546358292027,0,0,2.795666544936469,2,792.45
401.792123752051,18503.835661448255,0,0,10.865873729895908,1,959.37
511.93971814134363,20875.120933792536,0,0,0.4427194669292178,1,1005.68
365.4413170794038,11363.819158399794,1,0,2.637608543543085,4,1043.03
326.66694066503527,13182.497954988381,0,0,3.7148322268587775,1,639.92
486.5530817237868,5933.429802316836,0,0,7.402608863596738,2,952.57
486.7449856663084,17907.737704473097,0,0,6.409220281030386,2,1059.82
373.95852369433055,7328.88179492826,0,0,2.619233794240633,4,703.85
379.3442541572516,12867.102255050517,0,0,1.9708928066778535,2,695.73
484.8074906036454,7610.789889468624,0,0,2.8415764151534257,3,898.65
232.78734877540137,9644.532693045216,1,0,6.030355520419867,2,714.83
238.88043384351673,8650.950275801199,0,0,3.254133428534441,2,555.31
342.2333668121346,9568.498957296728,0,0,11.371230019292666,3,771.58
417.9829272432229,9843.509187404085,0,0,5.566382657146171,4,861.12
496.6361348397007,9806.924820299691,0,0,0.7055521985356448,3,854.93
671.3034325424328,15333.335647121228,0,0,8.7511968700396,1,1295.53
578.6489434803029,7580.54882774992,0,1,3.9461434585078754,2,1371.38
426.0092205054859,12882.165708055467,0,0,7.8418671846989705,2,846.06
447.1475688145967,16871.836609222235,0,0,3.355132446278784,2,1082.42
299.6205953043287,9947.214541946416,0,0,6.8489249007998385,3,642.12
447.2230296011415,9128.324437009593,0,0,9.265830057689577,2,916.76
406.70120416197926,11077.901499278996,1,0,11.136104901294647,1,1008.71
498.4077840507134,16718.90083344284,0,0,3.1335257331969246,2,905.35
325.9153584671516,12776.430523813431,0,0,4.018283411987774,5,813.49
527.9019771361759,9875.142821569607,0,0,5.571197043431276,3,1007.99
679.9108369503866,13935.50660475216,0,1,11.126098052831866,1,1939.66
433.6859777314714,7590.831400654307,1,0,10.816642281727885,3,1132.58
510.25675831484125,14725.438041771791,0,0,1.0785393612076564,1,919.75
553.5215987566669,13634.42923080707,0,0,1.5831579090457302,5,1025.35
389.81692921712454,10768.766115444463,0,0,5.946110127967659,3,910.05
483.6138722715625,8645.656806211076,0,0,1.279431273665082,2,875.91
451.88886011726925,8453.276310866171,0,0,4.14697048018437,2,766.39
464.65141478232476,14139.26934538364,0,0,1.780624538609732,3,925.76
334.04853242168,16915.922009956248,1,0,7.63248426158263,3,1105.74
453.6765261388414,9450.76901188482,1,0,11.393945180869942,4,1207.5
524.6997436868174,13833.546814205936,0,0,11.960805243532578,1,1162.95
667.6715411692562,3651.8919255917244,0,0,4.502893589962978,3,1104.16
593.890623912781,9661.529077371202,1,0,7.188151645375347,3,1375.82
772.9773686267334,11875.764268516392,0,0,10.275211842288975,3,1454.17
334.8978655667926,8361.266332072666,0,0,1.4095448735566078,1,693.52
580.8480955081018,8253.974500841616,0,0,8.27477293262358,4,1161.59
477.50130086075274,9328.881774124455,1,0,4.9061239407008195,3,1145.29
778.4704399826508,13168.770913305492,1,0,2.473753923361969,1,1538.21
328.75525719672726,11250.6839263745,0,0,4.833043424969304,6,839.75
324.04172367288356,3047.075066700112,0,0,0.9115234435790023,4,628.29
360.0911031833967,3517.1993894597344,0,0,8.34488578307167,1,511.41
131.41564135352894,9572.539288571297,0,0,3.032912024981437,3,460.19
371.1367467478858,13830.746344214209,0,0,3.736867740538536,3,809.52
336.1301007669453,1009.9806290990618,0,0,1.452975578897553,3,546.08
472.55906797143115,10001.079295393478,0,0,10.3759093666787,5,1005.9
501.26339636657394,9895.008573930316,1,0,5.921331351392864,1,1152.25
731.425625882383,17553.351112833792,0,0,6.865762533436803,1,1449.15
592.5635757279075,10459.912753148545,0,0,6.833192197138255,2,1071.11
363.46445165063955,13531.955938963714,0,0,4.925917374496101,4,905.31
315.2377992977463,12565.028560349852,0,0,2.3103589852576736,3,679.94
523.7878757259758,3477.734080771197,0,0,8.941592981980799,3,974.32
251.96501894690368,15072.82886652695,1,0,1.524675184292092,2,819.71
724.7188148781531,12861.586021825151,1,0,1.246485483345726,2,1541.7
626.916018108193,14033.074558698358,0,0,8.52174045115804,1,1210.77
379.6236521842943,25000.0,0,0,2.506044245423806,2,1006.76
193.02982063636836,3663.548242005647,1,0,3.681273016233988,2,383.97
653.0808561248119,18898.786599044433,0,0,5.702729604020883,3,1248.61
432.8190232121073,10850.209922398577,0,0,5.392215800754554,3,906.95
635.6724467960192,13149.315617612037,0,0,8.502949500779991,4,1179.64
